Timestamp, Core, Detected, DropEstimation, InEstimation, OutEstimation, DropReal, InReal, OutReal, Collusion
99.5,'10.0.0.1;',0,0,0,0,0, 0, 0,0
99.5,'10.0.0.3;',0,0,0,0,0, 0, 0,0
99.5,'10.0.0.2;',0,0,0,0,0, 0, 0,0
99.5,'10.0.0.16;',0,0,0,0,0, 0, 0,0
99.5,'10.0.0.26;',0,0,0,0,0, 0, 0,0
99.5,'10.0.0.12;',0,0,0,0,0, 0, 0,0
99.5,'10.0.0.17;',0,0,0,0,0, 0, 0,0
99.5,'10.0.0.13;',0,0,0,0,0, 0, 0,0
99.5,'10.0.0.20;',0,0,0,0,0, 0, 0,0
99.5,'10.0.0.23;',0,0,0,0,0, 0, 0,0
99.5,'10.0.0.4;',0,0,0,0,0, 0, 0,0
99.5,'10.0.0.19;',0,0,0,0,0, 0, 0,0
99.5,'10.0.0.18;',0,0,0,0,0, 0, 0,0
99.5,'10.0.0.10;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.5;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.8;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.9;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.25;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.15;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.7;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.21;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.24;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.6;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.14;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.22;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.28;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.27;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.11;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.1;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.3;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.2;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.16;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.26;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.12;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.17;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.13;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.20;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.23;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.4;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.19;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.18;',0,0,0,0,0, 0, 0,0
104.5,'10.0.0.10;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.5;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.8;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.9;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.25;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.15;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.7;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.21;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.24;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.6;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.14;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.22;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.28;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.27;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.11;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.1;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.3;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.2;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.16;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.26;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.12;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.17;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.13;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.20;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.23;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.4;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.19;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.18;',0,0,0,0,0, 0, 0,0
109.5,'10.0.0.10;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.5;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.8;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.9;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.25;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.15;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.7;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.21;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.24;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.6;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.14;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.22;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.28;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.27;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.11;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.1;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.3;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.2;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.16;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.26;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.12;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.17;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.13;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.20;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.23;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.4;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.19;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.18;',0,0,0,0,0, 0, 0,0
114.5,'10.0.0.10;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.5;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.8;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.9;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.25;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.15;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.7;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.21;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.24;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.6;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.14;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.22;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.28;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.27;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.11;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.1;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.3;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.2;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.16;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.26;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.12;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.17;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.13;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.20;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.23;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.4;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.19;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.18;',0,0,0,0,0, 0, 0,0
119.5,'10.0.0.10;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.5;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.8;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.9;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.25;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.15;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.7;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.21;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.24;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.6;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.14;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.22;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.28;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.27;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.11;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.1;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.3;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.2;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.16;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.26;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.12;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.17;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.13;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.20;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.23;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.4;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.19;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.18;',0,0,0,0,0, 0, 0,0
124.5,'10.0.0.10;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.5;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.8;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.9;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.25;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.15;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.7;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.21;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.24;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.6;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.14;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.22;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.28;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.27;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.11;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.1;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.3;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.2;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.16;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.26;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.12;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.17;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.13;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.20;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.23;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.4;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.19;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.18;',0,0,0,0,0, 0, 0,0
129.5,'10.0.0.10;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.5;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.8;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.9;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.25;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.15;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.7;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.21;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.24;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.6;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.14;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.22;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.28;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.27;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.11;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.1;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.3;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.2;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.16;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.26;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.12;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.17;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.13;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.20;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.23;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.4;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.19;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.18;',0,0,0,0,0, 0, 0,0
134.5,'10.0.0.10;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.5;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.8;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.9;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.25;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.15;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.7;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.21;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.24;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.6;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.14;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.22;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.28;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.27;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.11;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.1;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.3;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.2;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.16;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.26;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.12;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.17;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.13;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.20;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.23;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.4;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.19;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.18;',0,0,0,0,0, 0, 0,0
139.5,'10.0.0.10;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.5;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.8;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.9;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.25;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.15;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.7;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.21;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.24;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.6;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.14;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.22;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.28;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.27;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.11;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.1;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.3;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.2;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.16;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.26;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.12;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.17;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.13;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.20;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.23;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.4;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.19;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.18;',0,0,0,0,0, 0, 0,0
144.5,'10.0.0.10;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.5;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.8;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.9;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.25;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.15;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.7;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.21;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.24;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.6;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.14;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.22;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.28;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.27;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.11;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.1;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.3;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.2;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.16;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.26;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.12;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.17;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.13;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.20;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.23;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.4;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.19;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.18;',0,0,0,0,0, 0, 0,0
149.5,'10.0.0.10;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.5;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.8;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.9;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.25;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.15;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.7;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.21;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.24;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.6;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.14;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.22;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.28;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.27;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.11;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.1;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.3;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.2;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.16;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.26;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.12;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.17;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.13;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.20;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.23;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.4;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.19;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.18;',0,0,0,0,0, 0, 0,0
154.5,'10.0.0.10;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.5;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.8;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.9;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.25;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.15;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.7;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.21;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.24;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.6;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.14;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.22;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.28;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.27;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.11;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.1;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.3;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.2;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.16;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.26;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.12;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.17;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.13;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.20;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.23;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.4;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.19;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.18;',0,0,0,0,0, 0, 0,0
159.5,'10.0.0.10;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.5;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.8;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.9;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.25;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.15;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.7;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.21;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.24;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.6;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.14;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.22;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.28;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.27;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.11;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.1;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.3;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.2;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.16;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.26;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.12;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.17;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.13;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.20;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.23;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.4;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.19;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.18;',0,0,0,0,0, 0, 0,0
164.5,'10.0.0.10;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.5;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.8;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.9;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.25;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.15;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.7;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.21;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.24;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.6;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.14;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.22;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.28;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.27;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.11;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.1;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.3;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.2;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.16;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.26;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.12;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.17;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.13;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.20;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.23;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.4;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.19;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.18;',0,0,0,0,0, 0, 0,0
169.5,'10.0.0.10;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.5;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.8;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.9;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.25;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.15;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.7;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.21;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.24;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.6;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.14;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.22;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.28;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.27;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.11;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.1;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.3;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.2;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.16;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.26;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.12;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.17;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.13;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.20;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.23;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.4;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.19;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.18;',0,0,0,0,0, 0, 0,0
174.5,'10.0.0.10;',0,0,0,0,0, 0, 0,0
179.5,'10.0.0.5;',0,0,0,0,0, 0, 0,0
